2026-06-26 13:53:21.956 INFO  [main] loteId=66 o.t.p.t.i.a.MistralClientAdapter - Lote 66 traduzido em 404 ms (2 -> 2 linha(s))
	at ch.qos.logback.classic.Logger.callAppenders(Logger.java:259) ~[logback-classic-1.5.8.jar:1.5.8]
	at ch.qos.logback.classic.Logger.buildLoggingEventAndAppend(Logger.java:426) ~[logback-classic-1.5.8.jar:1.5.8]
	at ch.qos.logback.classic.Logger.filterAndLog_0_Or3Plus(Logger.java:386) ~[logback-classic-1.5.8.jar:1.5.8]
	at ch.qos.logback.classic.Logger.log(Logger.java:780) ~[logback-classic-1.5.8.jar:1.5.8]
	at org.apache.commons.logging.LogAdapter$Slf4jLocationAwareLog.info(LogAdapter.java:452) ~[spring-jcl-6.1.13.jar:6.1.13]
	at org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener.onApplicationEvent(LocalDevToolsAutoConfiguration.java:211) ~[spring-boot-devtools-3.3.4.jar:3.3.4]
	at org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener.onApplicationEvent(LocalDevToolsAutoConfiguration.java:198) ~[spring-boot-devtools-3.3.4.jar:3.3.4]
	at org.springframework.context.event.SimpleApplicationEventMulticaster.doInvokeListener(SimpleApplicationEventMulticaster.java:185) ~[spring-context-6.1.13.jar:6.1.13]
	at org.springframework.context.event.SimpleApplicationEventMulticaster.invokeListener(SimpleApplicationEventMulticaster.java:178) ~[spring-context-6.1.13.jar:6.1.13]
	at org.springframework.context.event.SimpleApplicationEventMulticaster.multicastEvent(SimpleApplicationEventMulticaster.java:156) ~[spring-context-6.1.13.jar:6.1.13]
	at org.springframework.context.support.AbstractApplicationContext.publishEvent(AbstractApplicationContext.java:452) ~[spring-context-6.1.13.jar:6.1.13]
	at org.springframework.context.support.AbstractApplicationContext.publishEvent(AbstractApplicationContext.java:385) ~[spring-context-6.1.13.jar:6.1.13]
	at org.springframework.boot.devtools.classpath.ClassPathFileChangeListener.publishEvent(ClassPathFileChangeListener.java:67) ~[spring-boot-devtools-3.3.4.jar:3.3.4]
	at org.springframework.boot.devtools.classpath.ClassPathFileChangeListener.onChange(ClassPathFileChangeListener.java:63) ~[spring-boot-devtools-3.3.4.jar:3.3.4]
	at org.springframework.boot.devtools.filewatch.FileSystemWatcher$Watcher.fireListeners(FileSystemWatcher.java:327) ~[spring-boot-devtools-3.3.4.jar:3.3.4]
	at org.springframework.boot.devtools.filewatch.FileSystemWatcher$Watcher.updateSnapshots(FileSystemWatcher.java:321) ~[spring-boot-devtools-3.3.4.jar:3.3.4]
	at org.springframework.boot.devtools.filewatch.FileSystemWatcher$Watcher.scan(FileSystemWatcher.java:281) ~[spring-boot-devtools-3.3.4.jar:3.3.4]
	at org.springframework.boot.devtools.filewatch.FileSystemWatcher$Watcher.run(FileSystemWatcher.java:261) ~[spring-boot-devtools-3.3.4.jar:3.3.4]
	at java.base/java.lang.Thread.run(Thread.java:1474) ~[na:na]
2026-06-26 17:27:41.608 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - Starting Application using Java 25.0.2 with PID 2800 (D:\PROJETOS-OPEN\traducao_animes_llm_local_java\build\classes\java\main started by Paulo in D:\PROJETOS-OPEN\traducao_animes_llm_local_java)
2026-06-26 17:27:41.608 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - No active profile set, falling back to 1 default profile: "default"
2026-06-26 17:27:41.696 INFO  [restartedMain] loteId= o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-26 17:27:41.697 INFO  [restartedMain] loteId= o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-06-26 17:27:41.697 INFO  [restartedMain] loteId= o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2026-06-26 17:27:41.705 INFO  [restartedMain] loteId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-26 17:27:41.705 INFO  [restartedMain] loteId= o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 90 ms
2026-06-26 17:27:41.728 INFO  [restartedMain] loteId= o.t.p.r.i.adapters.MkvmergeAdapter - mkvmerge detectado no caminho padrão do Windows: C:\Program Files\MKVToolNix\mkvmerge.exe
2026-06-26 17:27:41.728 INFO  [restartedMain] loteId= o.t.p.l.i.adapters.MkvToolNixAdapter - mkvmerge.exe detectado no caminho padrão: C:\Program Files\MKVToolNix\mkvmerge.exe
2026-06-26 17:27:41.728 INFO  [restartedMain] loteId= o.t.p.l.i.adapters.MkvToolNixAdapter - mkvextract.exe detectado no caminho padrão: C:\Program Files\MKVToolNix\mkvextract.exe
2026-06-26 17:27:41.741 INFO  [restartedMain] loteId= o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-06-26 17:27:41.754 INFO  [restartedMain] loteId= o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-06-26 17:27:41.758 INFO  [restartedMain] loteId= o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-26 17:27:41.759 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - Started Application in 0.167 seconds (process running for 531.673)
2026-06-26 17:27:41.759 INFO  [restartedMain] loteId= o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-06-26 17:27:41.762 INFO  [restartedMain] loteId= o.t.p.t.p.web.BrowserLauncher - Navegador aberto automaticamente na URL: http://localhost:8080
2026-06-26 17:27:42.158 INFO  [tomcat-handler-0] loteId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-26 17:27:42.158 INFO  [tomcat-handler-0] loteId= o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-26 17:27:42.158 INFO  [tomcat-handler-0] loteId= o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2026-06-26 17:29:05.436 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - Starting Application using Java 25.0.2 with PID 25148 (D:\PROJETOS-OPEN\traducao_animes_llm_local_java\build\classes\java\main started by Paulo in D:\PROJETOS-OPEN\traducao_animes_llm_local_java)
2026-06-26 17:29:05.437 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - No active profile set, falling back to 1 default profile: "default"
2026-06-26 17:29:05.464 INFO  [restartedMain] loteId= o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-06-26 17:29:05.464 INFO  [restartedMain] loteId= o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-06-26 17:29:05.856 INFO  [restartedMain] loteId= o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-26 17:29:05.864 INFO  [restartedMain] loteId= o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-06-26 17:29:05.864 INFO  [restartedMain] loteId= o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2026-06-26 17:29:05.883 INFO  [restartedMain] loteId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-26 17:29:05.883 INFO  [restartedMain] loteId= o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 419 ms
2026-06-26 17:29:05.949 INFO  [restartedMain] loteId= o.t.p.r.i.adapters.MkvmergeAdapter - mkvmerge detectado no caminho padrão do Windows: C:\Program Files\MKVToolNix\mkvmerge.exe
2026-06-26 17:29:05.951 INFO  [restartedMain] loteId= o.t.p.l.i.adapters.MkvToolNixAdapter - mkvmerge.exe detectado no caminho padrão: C:\Program Files\MKVToolNix\mkvmerge.exe
2026-06-26 17:29:05.951 INFO  [restartedMain] loteId= o.t.p.l.i.adapters.MkvToolNixAdapter - mkvextract.exe detectado no caminho padrão: C:\Program Files\MKVToolNix\mkvextract.exe
2026-06-26 17:29:06.043 INFO  [restartedMain] loteId= o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-06-26 17:29:06.119 INFO  [restartedMain] loteId= o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-06-26 17:29:06.129 INFO  [restartedMain] loteId= o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-26 17:29:06.133 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - Started Application in 0.902 seconds (process running for 1.077)
2026-06-26 17:29:06.159 INFO  [restartedMain] loteId= o.t.p.t.p.web.BrowserLauncher - Navegador aberto automaticamente na URL: http://localhost:8080
2026-06-26 17:29:06.168 INFO  [tomcat-handler-0] loteId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-26 17:29:06.168 INFO  [tomcat-handler-0] loteId= o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-26 17:29:06.169 INFO  [tomcat-handler-0] loteId= o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-06-26 17:32:20.883 INFO  [File Watcher] loteId= o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 11 class path changes (0 additions, 0 deletions, 11 modifications)
2026-06-26 17:32:20.889 WARN  [tomcat-handler-76] loteId= o.s.w.s.m.s.DefaultHandlerExceptionResolver - Ignoring exception, response committed already: org.springframework.web.context.request.async.AsyncRequestTimeoutException
2026-06-26 17:32:20.889 WARN  [tomcat-handler-75] loteId= o.s.w.s.m.s.DefaultHandlerExceptionResolver - Ignoring exception, response committed already: org.springframework.web.context.request.async.AsyncRequestTimeoutException
2026-06-26 17:32:20.890 WARN  [tomcat-handler-76] loteId= o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.context.request.async.AsyncRequestTimeoutException]
2026-06-26 17:32:20.890 WARN  [tomcat-handler-75] loteId= o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.context.request.async.AsyncRequestTimeoutException]
2026-06-26 17:32:20.889 WARN  [tomcat-handler-74] loteId= o.s.w.s.m.s.DefaultHandlerExceptionResolver - Ignoring exception, response committed already: org.springframework.web.context.request.async.AsyncRequestTimeoutException
2026-06-26 17:32:20.890 WARN  [tomcat-handler-74] loteId= o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.context.request.async.AsyncRequestTimeoutException]
2026-06-26 17:32:21.044 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - Starting Application using Java 25.0.2 with PID 25148 (D:\PROJETOS-OPEN\traducao_animes_llm_local_java\build\classes\java\main started by Paulo in D:\PROJETOS-OPEN\traducao_animes_llm_local_java)
2026-06-26 17:32:21.044 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - No active profile set, falling back to 1 default profile: "default"
2026-06-26 17:32:21.146 INFO  [restartedMain] loteId= o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-26 17:32:21.147 INFO  [restartedMain] loteId= o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-06-26 17:32:21.147 INFO  [restartedMain] loteId= o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2026-06-26 17:32:21.154 INFO  [restartedMain] loteId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-06-26 17:32:21.155 INFO  [restartedMain] loteId= o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 103 ms
2026-06-26 17:32:21.178 INFO  [restartedMain] loteId= o.t.p.r.i.adapters.MkvmergeAdapter - mkvmerge detectado no caminho padrão do Windows: C:\Program Files\MKVToolNix\mkvmerge.exe
2026-06-26 17:32:21.178 INFO  [restartedMain] loteId= o.t.p.l.i.adapters.MkvToolNixAdapter - mkvmerge.exe detectado no caminho padrão: C:\Program Files\MKVToolNix\mkvmerge.exe
2026-06-26 17:32:21.178 INFO  [restartedMain] loteId= o.t.p.l.i.adapters.MkvToolNixAdapter - mkvextract.exe detectado no caminho padrão: C:\Program Files\MKVToolNix\mkvextract.exe
2026-06-26 17:32:21.192 INFO  [restartedMain] loteId= o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2026-06-26 17:32:21.209 INFO  [restartedMain] loteId= o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2026-06-26 17:32:21.213 INFO  [restartedMain] loteId= o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-26 17:32:21.215 INFO  [restartedMain] loteId= o.t.projeto.traducao.Application - Started Application in 0.188 seconds (process running for 196.158)
2026-06-26 17:32:21.216 INFO  [restartedMain] loteId= o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-06-26 17:32:21.220 INFO  [restartedMain] loteId= o.t.p.t.p.web.BrowserLauncher - Navegador aberto automaticamente na URL: http://localhost:8080
2026-06-26 17:32:21.630 INFO  [tomcat-handler-0] loteId= o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-26 17:32:21.631 INFO  [tomcat-handler-0] loteId= o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-26 17:32:21.632 INFO  [tomcat-handler-0] loteId= o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2026-06-26 17:32:58.122 INFO  [pool-2-thread-1] loteId= o.t.p.a.a.AnalisarMidiaUseCase - Iniciando auditoria técnica para 13 arquivo(s) de vídeo.
2026-06-26 17:32:58.125 INFO  [pool-2-thread-1] loteId= o.t.p.a.a.AnalisarMidiaUseCase - Relatórios serão salvos em: D:\PROJETOS-OPEN\traducao_animes_llm_local_java\relatorios\[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng]
2026-06-26 17:32:58.125 ERROR [tomcat-handler-62] loteId= o.a.c.c.C.[.[.[.[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] threw exception
java.io.IOException: Uma conexão estabelecida foi anulada pelo software no computador host
	at java.base/sun.nio.ch.SocketDispatcher.write0(Native Method) ~[na:na]
	at java.base/sun.nio.ch.SocketDispatcher.write(SocketDispatcher.java:57) ~[na:na]
	at java.base/sun.nio.ch.IOUtil.writeFromNativeBuffer(IOUtil.java:137) ~[na:na]
	at java.base/sun.nio.ch.IOUtil.write(IOUtil.java:102) ~[na:na]
	at java.base/sun.nio.ch.IOUtil.write(IOUtil.java:58) ~[na:na]
	at java.base/sun.nio.ch.SocketChannelImpl.implWrite(SocketChannelImpl.java:562) ~[na:na]
	at java.base/sun.nio.ch.SocketChannelImpl.write(SocketChannelImpl.java:614) ~[na:na]
	at org.apache.tomcat.util.net.NioChannel.write(NioChannel.java:122) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.doWrite(NioEndpoint.java:1378) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.tomcat.util.net.SocketWrapperBase.doWrite(SocketWrapperBase.java:764) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.tomcat.util.net.SocketWrapperBase.flushBlocking(SocketWrapperBase.java:728) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.tomcat.util.net.SocketWrapperBase.flush(SocketWrapperBase.java:712) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.flush(Http11OutputBuffer.java:574) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.http11.filters.ChunkedOutputFilter.flush(ChunkedOutputFilter.java:156) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.http11.Http11OutputBuffer.flush(Http11OutputBuffer.java:216) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.http11.Http11Processor.flush(Http11Processor.java:1252) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.AbstractProcessor.action(AbstractProcessor.java:408) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.Response.action(Response.java:208) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.catalina.connector.OutputBuffer.doFlush(OutputBuffer.java:299) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.catalina.connector.OutputBuffer.flush(OutputBuffer.java:265) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.catalina.connector.CoyoteOutputStream.flush(CoyoteOutputStream.java:136) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleServletOutputStream.flush(StandardServletAsyncWebRequest.java:412) ~[spring-web-6.1.13.jar:6.1.13]
	at org.springframework.util.StreamUtils.copy(StreamUtils.java:135) ~[spring-core-6.1.13.jar:6.1.13]
	at org.springframework.http.converter.StringHttpMessageConverter.writeInternal(StringHttpMessageConverter.java:128) ~[spring-web-6.1.13.jar:6.1.13]
	at org.springframework.http.converter.StringHttpMessageConverter.writeInternal(StringHttpMessageConverter.java:44) ~[spring-web-6.1.13.jar:6.1.13]
	at org.springframework.http.converter.AbstractHttpMessageConverter.write(AbstractHttpMessageConverter.java:235) ~[spring-web-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitterReturnValueHandler$HttpMessageConvertingHandler.sendInternal(ResponseBodyEmitterReturnValueHandler.java:221) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitterReturnValueHandler$HttpMessageConvertingHandler.send(ResponseBodyEmitterReturnValueHandler.java:212) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitter.sendInternal(ResponseBodyEmitter.java:223) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitter.send(ResponseBodyEmitter.java:214) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.SseEmitter.send(SseEmitter.java:135) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.traducao.projeto.traducao.presentation.web.LogStreamService.publicarLog(LogStreamService.java:71) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.LogStreamService.publicarLog(LogStreamService.java:65) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.ConsoleRedirector.publicarLog(ConsoleRedirector.java:34) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.ConsoleRedirector$DoubleOutputStream.flushBuffer(ConsoleRedirector.java:77) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.ConsoleRedirector$DoubleOutputStream.write(ConsoleRedirector.java:67) ~[main/:na]
	at java.base/java.io.PrintStream.write(PrintStream.java:539) ~[na:na]
	at java.base/java.io.PrintStream.write(PrintStream.java:584) ~[na:na]
	at ch.qos.logback.core.joran.spi.ConsoleTarget$1.write(ConsoleTarget.java:39) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.OutputStreamAppender.writeByteArrayToOutputStreamWithPossibleFlush(OutputStreamAppender.java:225) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.OutputStreamAppender.writeBytes(OutputStreamAppender.java:208) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.OutputStreamAppender.writeOut(OutputStreamAppender.java:197) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.OutputStreamAppender.subAppend(OutputStreamAppender.java:248) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.OutputStreamAppender.append(OutputStreamAppender.java:111) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.UnsynchronizedAppenderBase.doAppend(UnsynchronizedAppenderBase.java:85) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.spi.AppenderAttachableImpl.appendLoopOnAppenders(AppenderAttachableImpl.java:51) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.classic.Logger.appendLoopOnAppenders(Logger.java:272) ~[logback-classic-1.5.8.jar:1.5.8]
	at ch.qos.logback.classic.Logger.callAppenders(Logger.java:259) ~[logback-classic-1.5.8.jar:1.5.8]
	at ch.qos.logback.classic.Logger.buildLoggingEventAndAppend(Logger.java:426) ~[logback-classic-1.5.8.jar:1.5.8]
	at ch.qos.logback.classic.Logger.filterAndLog_1(Logger.java:402) ~[logback-classic-1.5.8.jar:1.5.8]
	at ch.qos.logback.classic.Logger.info(Logger.java:588) ~[logback-classic-1.5.8.jar:1.5.8]
	at org.traducao.projeto.analisadorMidia.application.AnalisarMidiaUseCase.executar(AnalisarMidiaUseCase.java:69) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.ApiController.lambda$analisar$0(ApiController.java:137) ~[main/:na]
	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:545) ~[na:na]
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:328) ~[na:na]
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1090) ~[na:na]
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:614) ~[na:na]
	at java.base/java.lang.Thread.run(Thread.java:1474) ~[na:na]
2026-06-26 17:32:58.125 ERROR [tomcat-handler-61] loteId= o.a.c.c.C.[.[.[.[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] threw exception
java.io.IOException: Uma conexão estabelecida foi anulada pelo software no computador host
	at java.base/sun.nio.ch.SocketDispatcher.write0(Native Method) ~[na:na]
	at java.base/sun.nio.ch.SocketDispatcher.write(SocketDispatcher.java:57) ~[na:na]
	at java.base/sun.nio.ch.IOUtil.writeFromNativeBuffer(IOUtil.java:137) ~[na:na]
	at java.base/sun.nio.ch.IOUtil.write(IOUtil.java:102) ~[na:na]
	at java.base/sun.nio.ch.IOUtil.write(IOUtil.java:58) ~[na:na]
	at java.base/sun.nio.ch.SocketChannelImpl.implWrite(SocketChannelImpl.java:562) ~[na:na]
	at java.base/sun.nio.ch.SocketChannelImpl.write(SocketChannelImpl.java:614) ~[na:na]
	at org.apache.tomcat.util.net.NioChannel.write(NioChannel.java:122) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.doWrite(NioEndpoint.java:1378) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.tomcat.util.net.SocketWrapperBase.doWrite(SocketWrapperBase.java:764) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.tomcat.util.net.SocketWrapperBase.flushBlocking(SocketWrapperBase.java:728) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.tomcat.util.net.SocketWrapperBase.flush(SocketWrapperBase.java:712) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.flush(Http11OutputBuffer.java:574) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.http11.filters.ChunkedOutputFilter.flush(ChunkedOutputFilter.java:156) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.http11.Http11OutputBuffer.flush(Http11OutputBuffer.java:216) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.http11.Http11Processor.flush(Http11Processor.java:1252) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.AbstractProcessor.action(AbstractProcessor.java:408) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.coyote.Response.action(Response.java:208) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.catalina.connector.OutputBuffer.doFlush(OutputBuffer.java:299) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.catalina.connector.OutputBuffer.flush(OutputBuffer.java:265) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.apache.catalina.connector.CoyoteOutputStream.flush(CoyoteOutputStream.java:136) ~[tomcat-embed-core-10.1.30.jar:10.1.30]
	at org.springframework.web.context.request.async.StandardServletAsyncWebRequest$LifecycleServletOutputStream.flush(StandardServletAsyncWebRequest.java:412) ~[spring-web-6.1.13.jar:6.1.13]
	at org.springframework.util.StreamUtils.copy(StreamUtils.java:135) ~[spring-core-6.1.13.jar:6.1.13]
	at org.springframework.http.converter.StringHttpMessageConverter.writeInternal(StringHttpMessageConverter.java:128) ~[spring-web-6.1.13.jar:6.1.13]
	at org.springframework.http.converter.StringHttpMessageConverter.writeInternal(StringHttpMessageConverter.java:44) ~[spring-web-6.1.13.jar:6.1.13]
	at org.springframework.http.converter.AbstractHttpMessageConverter.write(AbstractHttpMessageConverter.java:235) ~[spring-web-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitterReturnValueHandler$HttpMessageConvertingHandler.sendInternal(ResponseBodyEmitterReturnValueHandler.java:221) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitterReturnValueHandler$HttpMessageConvertingHandler.send(ResponseBodyEmitterReturnValueHandler.java:212) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitter.sendInternal(ResponseBodyEmitter.java:223) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.ResponseBodyEmitter.send(ResponseBodyEmitter.java:214) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.springframework.web.servlet.mvc.method.annotation.SseEmitter.send(SseEmitter.java:135) ~[spring-webmvc-6.1.13.jar:6.1.13]
	at org.traducao.projeto.traducao.presentation.web.LogStreamService.publicarLog(LogStreamService.java:71) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.LogStreamService.publicarLog(LogStreamService.java:65) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.ConsoleRedirector.publicarLog(ConsoleRedirector.java:34) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.ConsoleRedirector$DoubleOutputStream.flushBuffer(ConsoleRedirector.java:77) ~[main/:na]
	at org.traducao.projeto.traducao.presentation.web.ConsoleRedirector$DoubleOutputStream.write(ConsoleRedirector.java:67) ~[main/:na]
	at java.base/java.io.PrintStream.write(PrintStream.java:539) ~[na:na]
	at java.base/java.io.PrintStream.write(PrintStream.java:584) ~[na:na]
	at ch.qos.logback.core.joran.spi.ConsoleTarget$1.write(ConsoleTarget.java:39) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.OutputStreamAppender.writeByteArrayToOutputStreamWithPossibleFlush(OutputStreamAppender.java:225) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.OutputStreamAppender.writeBytes(OutputStreamAppender.java:208) ~[logback-core-1.5.8.jar:1.5.8]
	at ch.qos.logback.core.OutputStreamAppender.writeOut(OutputStreamAppender.java:197) ~[logback-core-1.5.8.jar:1.5.8]
